Hip_x,Hip_y,Hip_z,RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,Time,file
-2.8872771309703733,0.11242681244939814,0.24554539442605008,-2.9258915186637324,0.10462859254647164,0.3160427419448425,-2.9809539193274097,-0.27969383943221005,0.31904514725926786,-3.0321059175842824,-0.6596512044681422,0.33107120700959847,-2.9598709274743955,-0.7397834138055007,0.3916479547783906,-3.0139897424657245,-0.7246018792599481,0.41037211660561074,-3.0598346109475547,-0.7148058380860483,0.3043440239111596,-2.8594519274938137,0.09366519275363504,0.17186082613391004,-2.917502810445618,-0.28683573186180794,0.18253541353561578,-2.9986982050412205,-0.6906913033093492,0.15933960820567783,-2.851766431063055,-0.7518885785238997,0.2744213996602732,-2.857815537157667,-0.7586399182062518,0.20271839545940626,-3.0675098169338813,-0.7493098149557574,0.12411460421215569,-2.84430538575494,0.6158770129006187,0.20813912095005424,-2.7749109512519543,0.8265440000862669,0.22169310520685204,-2.7279327995646994,0.6944993465299343,0.2755882952616049,-2.9834484638196215,0.5683306816129781,0.33492814016454564,-3.1038640116253697,0.42661395944824687,0.4858882002221003,-3.1500690169850944,0.40060673402998237,0.6858632105948566,-2.7376068492818932,0.5239697388388466,0.08568914045793201,-2.6374109379967794,0.3650405231162212,-0.051456163609343804,-2.466415039881281,0.2808152425912353,-0.17392676790641928,333.3333333333333,femalemonologue2_t3_0-619
-2.8884859482787384,0.10746831261731155,0.24610500073912822,-2.9230095245537444,0.09949452264011545,0.31872789279989705,-2.9735790364803045,-0.27877211004965846,0.32603655470493104,-3.0284322595879085,-0.6579260502716863,0.3358800780418495,-2.946709233164291,-0.7303389988353403,0.3949364222282015,-3.015584808041815,-0.7211464044154805,0.415918695346349,-3.038084190726587,-0.7110097041054744,0.31030854545587594,-2.85085471152333,0.0902369571621902,0.1746593692605709,-2.913208567336411,-0.2881509821386534,0.18467887436410024,-2.9915291018219348,-0.6882972155162002,0.16432922551312748,-2.8596931462745134,-0.7525453809682601,0.27598539834855107,-2.853322941050566,-0.7566489214089964,0.20736739198221746,-3.059566250446048,-0.7464824382954784,0.12955068162466216,-2.842736759522068,0.6140705421695504,0.20573397797196294,-2.7744014840066984,0.8285083625170662,0.2238909084822852,-2.7338378124509926,0.6942366857162069,0.2735531982397623,-2.981597357348218,0.5635483260180958,0.3300645477124931,-3.1087394799110917,0.41341822456340926,0.47655523263405203,-3.137190177747522,0.37307705706225414,0.685904077451677,-2.7318897029100633,0.5201447597342649,0.08358337800417714,-2.634030391620211,0.3519945151405242,-0.043991022038222895,-2.482761458653064,0.25847411829566325,-0.16835675102994827,366.66666666666663,femalemonologue2_t3_0-619
-2.8871270964960716,0.10279718773378675,0.24566994527518587,-2.925541296578419,0.09828022474154481,0.32105442767522274,-2.9688245461276512,-0.2770434985694966,0.3256784903479485,-3.0285151478394234,-0.6587526258181489,0.3381831901385662,-2.9404613838313285,-0.7280186869955844,0.39698729360271995,-3.0119745214155094,-0.71813419269903,0.41541443626905217,-3.0647170790294074,-0.7169716927172826,0.31248511468065293,-2.847961315642683,0.09009625612659217,0.17435445677573788,-2.921549490302377,-0.2869462671848493,0.18753012158133,-3.0054206564429724,-0.6966834248496148,0.16933461773466418,-2.8651498099346124,-0.7532472874699586,0.28445081723046756,-2.8673813992620154,-0.7604816056920581,0.21517233909333935,-3.080821686468373,-0.7554314545088638,0.12937055567228822,-2.8381395805972573,0.6073489899735899,0.20772229851684149,-2.7715423167589854,0.8269400588024634,0.22386064758101448,-2.733386477251839,0.6917246422142178,0.2712966886397461,-2.9735510662421056,0.5576328666794194,0.33416169414864816,-3.1046921777077894,0.3974246872774523,0.46756139629914456,-3.1554918651741244,0.34799013033300924,0.6734067430967237,-2.727496210685859,0.5163642162005982,0.08541829554733539,-2.6338067926098763,0.3402350588000005,-0.03262592031645315,-2.5039538879112144,0.23414755737685294,-0.15579259379393517,399.99999999999994,femalemonologue2_t3_0-619
-2.883850310942449,0.08168034597917917,0.24487150545163547,-2.9280701300958527,0.07748152265424646,0.3155615107845319,-2.9868785676180196,-0.29518738785645576,0.3126885775111236,-3.0150869556143993,-0.6584668845627247,0.33118460900288343,-2.92994038688811,-0.7352647321118359,0.3792861227136207,-2.7772743546559795,-0.684872477030579,0.37449903978968146,-2.9424563503840684,-0.7114921004272492,0.29867192284675753,-2.844343806302229,0.0655679020088081,0.17199830759073856,-2.9105084320577,-0.3045167275327485,0.18278504182622438,-2.992436723525354,-0.6916506986708919,0.16290033053192365,-2.7983968680640094,-0.7491105735056668,0.28735875746033174,-2.8167562754946838,-0.7589141626552736,0.23387597447804448,-3.092952474653832,-0.7710477985962191,0.11824301513133754,-2.852151334302689,0.608800409844424,0.2054998766311314,-2.7844017032762576,0.8300813163494548,0.22246138253237638,-2.736463254884051,0.693650816981009,0.27050040457140656,-2.9131909447897297,0.5583866232714745,0.3273151915855582,-3.1156954160425383,0.38129976111621006,0.45935201743880866,-3.142119903763588,0.31858475174822587,0.6601834863615892,-2.7456995584286177,0.5176845329515963,0.08009207645148138,-2.65797005523474,0.3312380204662634,-0.039366310106648116,-2.5060911314581427,0.20155760164131067,-0.14750954938774877,433.3333333333333,femalemonologue2_t3_0-619
-2.8897494823986714,0.0926293197432067,0.24779195763520476,-2.922834077328306,0.08952887479654976,0.32100056881128836,-2.967752993022635,-0.2850403970315809,0.3254415439319173,-3.0180117983795385,-0.6590688543257464,0.33757535126230537,-2.932375087410609,-0.7307415253046761,0.39626993141854355,-3.0047096921938627,-0.7191805636245487,0.41472827814583185,-3.0696254350791263,-0.7208387166703354,0.3069783451615381,-2.8537469878814665,0.07864619615047852,0.17355298687341375,-2.9107327247040446,-0.29279863393766703,0.18608320719879948,-3.006907091025668,-0.6948888166647771,0.1574217432454185,-2.85267232989641,-0.753233563357893,0.27819278521354496,-2.8474829866939686,-0.7568359671603692,0.21543912146356956,-3.0962414288881055,-0.7625719534766884,0.11413731180422823,-2.836825452612328,0.6054983456282921,0.20464143869589196,-2.768888784342133,0.8246980212080491,0.22292806983191207,-2.7300126941408265,0.6917843589899089,0.27081840584355127,-2.9771971904077486,0.5514996459185048,0.33507949828386635,-3.113761098254973,0.3672706420261641,0.44811501527249925,-3.1433725060194306,0.29528718812605503,0.6442099077917488,-2.733744111322366,0.5127455798838562,0.08164280527903128,-2.663334327084093,0.31544111813010317,-0.027675995302517194,-2.529630899951193,0.17816684920536152,-0.13138591907849403,466.66666666666663,femalemonologue2_t3_0-619
-2.883165946978644,0.08543914949247841,0.24711975945365447,-2.921867905290047,0.08110320035091971,0.3276977047125268,-2.9587466624979886,-0.2848559168112744,0.3343790453025658,-2.9458562976309697,-0.6552346954644673,0.34140122827308883,-2.9262522660946946,-0.7382360003539643,0.39879856149283094,-2.925728447053275,-0.7125017800275161,0.4139125124344562,-3.04145886863942,-0.7126790077802081,0.31765421658495285,-2.8545369780148158,0.07017138191070503,0.1758232244348316,-2.9014518570889556,-0.2926076741035231,0.19341489471577245,-3.0036460627697874,-0.6914636351459932,0.16801021019760748,-2.856435932580983,-0.7495172370882875,0.2829737120290127,-2.860600545114434,-0.7543604397050446,0.21393138192564268,-3.0806005661721354,-0.7552377959606081,0.13327105502774075,-2.8384198574603,0.6051970986730691,0.20443388402936047,-2.779703361130537,0.8303408500704876,0.22071452104986886,-2.729643403834488,0.6900843728055197,0.2722072212202965,-2.959206000467336,0.5457886088466795,0.3350412779340253,-3.0967501518611282,0.35285913155378995,0.4360638771366162,-3.1237299447677276,0.26891977236964726,0.6290329903527111,-2.7304932571734346,0.5068403946093031,0.08195743053684426,-2.667589892716804,0.301356857515085,-0.026197402538553703,-2.529703762486902,0.1511895348364112,-0.11396351167209803,499.99999999999994,femalemonologue2_t3_0-619
-2.883832002232451,0.08458245665552026,0.24709260282546752,-2.913983546769901,0.07982718505855244,0.32689534743001447,-2.946302028953147,-0.2840104988026983,0.33809804942749716,-3.007083431339068,-0.6563356488663005,0.3431633950755571,-2.9472622538320907,-0.7361190494721316,0.3944441685151568,-2.905935706144182,-0.7111445028471923,0.4083337912142266,-3.0647005701321963,-0.7187464893740547,0.31382563953764614,-2.8447691241889457,0.07058982358812026,0.17589622752485673,-2.907340844160604,-0.2949457998519554,0.1887161937254503,-3.0102515033917445,-0.697751720062192,0.16347389824211275,-2.886859698509404,-0.7603954553057066,0.2828321256358459,-2.8861406418708193,-0.7655272455401367,0.21286057912414413,-3.085846603897401,-0.7599598426547197,0.12362314003534879,-2.8406087104779996,0.6051933184080883,0.20932907761847322,-2.7804425949578695,0.826600006388637,0.22074608192894643,-2.7427015415119467,0.6914772454901766,0.2681701431317996,-2.9659395213526913,0.5466794423056832,0.33738900715164827,-3.0746920410286323,0.33544158226636006,0.43508737599281366,-3.0896599294028806,0.2368195745338782,0.6194443411402654,-2.743684047572321,0.5094089986500266,0.0826296563335832,-2.6886646121027677,0.2935726172152077,-0.018900617999373665,-2.5435571202644542,0.12821022504257443,-0.09833369638250236,533.3333333333334,femalemonologue2_t3_0-619
-2.870671844271016,0.06245099345648704,0.25083904783195154,-2.9189795912218015,0.0666335269435174,0.3264287733882166,-2.957966725497162,-0.29488748899831235,0.3245083752385886,-2.993841533696561,-0.6572104215289325,0.34102008872309736,-2.835296500939696,-0.71269357950013,0.39633041345545234,-2.978276154447614,-0.7209294040057143,0.4178597382038564,-3.0651643592226043,-0.7315248276863312,0.3021780223938338,-2.8294875002059228,0.05317695251135325,0.17799150727936577,-2.884450709326823,-0.3041985759990131,0.19574450924670578,-2.9676441574424013,-0.6909132617117314,0.17636345631372588,-2.819601259106654,-0.7527901070576715,0.29715660033726676,-2.8147515738743785,-0.7613884157667866,0.24214757770405296,-3.050170149528647,-0.7675007024520478,0.12943190901817306,-2.842761327199212,0.6070831301775946,0.20628622117609682,-2.7705008549116004,0.8275881295267925,0.2205121994563162,-2.719675354414975,0.6915962888720185,0.2723392047509772,-2.9884496291283393,0.5498247468026376,0.3355973273730978,-3.0936969061452846,0.3288192771184559,0.4143833240514817,-3.0752092851855544,0.21518570567982842,0.5972823168819975,-2.7379766859982952,0.5056775141831358,0.0789981571182447,-2.686941521604204,0.2775124587899129,0.0006244878213662598,-2.569974996411116,0.10693511344468819,-0.08315787553059142,566.6666666666666,femalemonologue2_t3_0-619
-2.8794443082819106,0.07403701164220508,0.24996702185601663,-2.9130690814840605,0.06771290269182802,0.3283113817938246,-2.9579748486700193,-0.2913644595069231,0.33018406668622163,-3.0223714366923513,-0.6612344704470143,0.3328829634909635,-2.9463858446084443,-0.7424614931616789,0.38365297145467725,-2.904817966170566,-0.718032647595235,0.395490015790416,-3.0915829042048153,-0.729260489023775,0.2899846587223929,-2.84207663868404,0.0585653904931761,0.17586898716110472,-2.909463162902529,-0.30119692323517383,0.19111644508639364,-3.011431618677606,-0.6978464861095074,0.1654636262081011,-2.8748470625949443,-0.7614332754081368,0.28504192519135485,-2.8702439621477023,-0.7620550628658727,0.22200712013595414,-3.093063044039464,-0.7656972721477057,0.12764269023197192,-2.851417980583237,0.6051248893779644,0.20515572552553005,-2.77740309501717,0.8257273159125544,0.22091351964827524,-2.7393770636747017,0.6909516496492495,0.2689407298335796,-2.982792801475911,0.5429587632980388,0.3381487256719275,-3.060914900783747,0.3096422224719405,0.4201798706751089,-3.0599021738719014,0.18483269032001287,0.5941856784185937,-2.746374366967928,0.5066992295324009,0.0818340793273034,-2.698086087497306,0.27400991071691566,0.007213751097717194,-2.5871989832995816,0.08956669826872987,-0.06405480503969363,600.0,femalemonologue2_t3_0-619
-2.883668439934857,0.07259112474646622,0.2516858670635411,-2.917557094411751,0.06777616170172586,0.3294870505691017,-2.955467170903013,-0.2929512870986046,0.3305351718216369,-3.0125357285272667,-0.6608763526017158,0.3380552770388067,-2.9447553524830363,-0.7394639335125222,0.3837602093168425,-3.0062969948103446,-0.7257858501972506,0.40338822747924835,-3.0772687471400406,-0.7255052805855945,0.29832925864146276,-2.8402789645621724,0.05521868192613594,0.17789580983499217,-2.905569943947738,-0.3007099587423951,0.19325439604489403,-2.9976910745626566,-0.6963004077790443,0.17533703276420778,-2.871103953354401,-0.7586139447994165,0.28601916794942445,-2.8638070743249626,-0.7616502742590598,0.22567653121354958,-3.064813406729406,-0.758696368997779,0.135533247226584,-2.8499021760884684,0.6062666367284426,0.20639714982100107,-2.77581501722449,0.8244021677955677,0.22220180734830855,-2.741255993844225,0.6901639772426834,0.26746749819763194,-2.843317355161325,0.5350043773891462,0.32679667334845885,-3.0483480689311846,0.30936590933223185,0.4134592598458701,-3.051821682596573,0.16415759625364817,0.5704741143670491,-2.74823668041155,0.5059742988660102,0.08212056838313413,-2.6998753481138054,0.2687397280140324,0.01718533659933097,-2.5990608068847783,0.07336065663802743,-0.040589929422702585,633.3333333333333,femalemonologue2_t3_0-619
