time,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,env,Z_RIGHT_WRISTlowpass10,Z_RIGHT_WRISTlowpass30,Z_RIGHT_WRISTguassianfilt,speed,vertical_velocity,acceleration,jerk
47770.0,-0.05993829663515987,0.014839435653893313,-0.3427275674067906,0.1031125490955269,-0.3426362707559083,-0.3430371620798957,-0.3425476697640159,0.16512435206393591,0.00013788154059548818,0.008154177418322552,0.00022605853448738958
47780.0,-0.06048529661196676,0.016487520260597754,-0.3417902997912997,0.1179766469158678,-0.3418069661813274,-0.3421135542870218,-0.34171991773377675,0.1877450927224351,0.00015978667690059117,0.009488100292294202,-0.004096491895939981
47790.0,-0.06105597526277201,0.018103983271233155,-0.34047359769622637,0.133053188949514,-0.3408910781307384,-0.3401461678169222,-0.3409698372451726,0.1881929592195917,0.0001537839755753327,-0.006995833063379354,-0.0140122411051668
47800.0,-0.06129561258345473,0.019301212854227458,-0.33958465537766164,0.1465014062767177,-0.3402441540699505,-0.33966339983276483,-0.3403857883128993,0.1473907170776772,0.0001161717393288723,-0.031986919678710535,-0.01748545140475384
47810.0,-0.06107423028363275,0.019896712752515328,-0.3395494911175229,0.1540001686267571,-0.33986384208358345,-0.33931670114459006,-0.3399987295930733,0.09372862463493811,6.425765253506664e-05,-0.04238587158986383,-0.008146286781438705
47820.0,-0.0605451497027386,0.02007687890983182,-0.3399911438037332,0.1524160618956539,-0.339681439037125,-0.3400541230469739,-0.33971387330013086,0.06398903941203664,2.4418104176928737e-05,-0.03029012711087766,0.0058223998595511445
47830.0,-0.059983251253778576,0.020187779187797832,-0.3400462537691481,0.1415752991449857,-0.33933691998430954,-0.34054316904869675,-0.3393508777397107,0.0630271097133336,1.3501139025735838e-05,-0.010991923113367129,0.012346501822306946
47840.0,-0.05959493564411685,0.02047708732855775,-0.3393871176096114,0.1234955982639947,-0.33853216033949873,-0.339071391308124,-0.3387316653589991,0.07191284342998872,3.032049779113052e-05,-0.00018179864862832374,0.012511796712040455
47850.0,-0.059446471311580464,0.021043136833871927,-0.33859293968102433,0.1010567345776943,-0.33743631813810887,-0.3382544400337252,-0.33769570341551103,0.07877483578496171,5.899693165609378e-05,0.009938864393770617,0.02057964655774438
47860.0,-0.05945894308826835,0.021817196889558174,-0.3379018992350199,0.0774177419646861,-0.3359430560870878,-0.3376376586761187,-0.3360361150118745,0.10575417644965814,7.489145722932729e-05,0.045164216614353235,0.04349981171188381
47870.0,-0.05946131652934517,0.022464472058598167,-0.33640291985844056,0.0562612866037699,-0.33368884353921313,-0.33631867642013796,-0.33349814160309105,0.2041103651474057,5.316872104084291e-05,0.11432713100657485,0.06321235414639528
47880.0,-0.059270495270082844,0.022418600040590805,-0.3327501805944012,0.0400070863714889,-0.33029370803749236,-0.3331924241702077,-0.3299403782505206,0.3934703038575079,-1.4273849719675285e-05,0.17981456948574026,0.047372284670038664
47890.0,-0.05879974417175059,0.02134084609854222,-0.32666125799024354,0.0309599200142744,-0.3257348016343014,-0.3263908762458869,-0.3255568856320179,0.6025771302999038,-0.00010426108383390324,0.17603979734665787,-0.015184114743770155
47900.0,-0.05813371105274786,0.01952006521899867,-0.31948264921577874,0.0335917325795823,-0.3208738754841664,-0.3194504994769458,-0.32095071022262817,0.6996680875865713,-0.00017087747202436466,0.07384054447432584,-0.0913224939998262
47910.0,-0.05747216605149132,0.017657625993215978,-0.31312684958363934,0.0550017014921483,-0.31661090428432537,-0.31383929153825774,-0.3169484638854708,0.6057550139988749,-0.00017553381201154369,-0.07408477795192801,-0.12538798533244008
47920.0,-0.05701491021524405,0.01644469649320955,-0.3094648997844198,0.1047048833179996,-0.3136092486874237,-0.3090761734553972,-0.3142296635481106,0.392667413132594,-0.00011365086716413292,-0.17059247440799305,-0.08927929804267877
47930.0,-0.056839074607035786,0.01621894404783981,-0.3097389401060653,0.1913965258608936,-0.3124592207363548,-0.30949177507961156,-0.3129417980510537,0.22874185080824036,-2.0980079734298983e-05,-0.1639245371514852,-0.00603475295080831
47940.0,-0.05684937580496409,0.01671758097926157,-0.31296315997292473,0.3135821680074744,-0.312535730535109,-0.31303865285612453,-0.3125205635546803,0.18327362569806113,3.989304029130753e-05,-0.07950625221186106,0.0772327405904293
47950.0,-0.05690481451870104,0.01705229754020247,-0.31599051107972487,0.4467203483377444,-0.312408841762921,-0.3159745436172843,-0.3118951243268114,0.20772828419995315,9.896246259462319e-06,0.03839899825049652,0.12605010886023155
47960.0,-0.05694746428678568,0.01599368686343264,-0.31563495196594443,0.5474338209133724,-0.3107659793043421,-0.3159043675302863,-0.31002932547328443,0.3283171759913456,-0.00012552518009865203,0.1631820501955002,0.12184257489197747
47970.0,-0.056979284414167955,0.01284527280867373,-0.31067545600574464,0.5880957915012692,-0.3070086325665833,-0.3102439486585433,-0.30649022380789764,0.5961320127122037,-0.00031021530034764223,0.2424524700355976,0.05422317515182577
47980.0,-0.05700865018442375,0.008195485243355817,-0.30232670662351013,0.565852181788798,-0.3018307241214786,-0.3026644375398644,-0.3016970185793221,0.863928194213795,-0.0004385958264093953,0.19508226851460017,-0.058372434304996584
47990.0,-0.057067749648068954,0.0036394868851156123,-0.29340767526586764,0.496221080382011,-0.2963441973430155,-0.2935595242833108,-0.29671022791717583,0.8891155567013774,-0.00042286368174355196,0.014898283043941377,-0.1506049384453846
48000.0,-0.05722655200888896,0.0009296684228579921,-0.2872960937243088,0.4049436768291425,-0.29204892829552503,-0.2866704871393374,-0.2926799170830029,0.6444711337635128,-0.0002588638051116255,-0.17440922762865513,-0.15306991700085684
48010.0,-0.05752208555772573,0.000823417602560847,-0.2858678360318367,0.3132566798666055,-0.289950419764456,-0.2859290666687357,-0.290259883829718,0.3584387036735512,-3.467131433069836e-05,-0.2360466713920014,-0.06580140831357187
48020.0,-0.05790737315512422,0.002473106043513467,-0.28780118009814915,0.2343011500548174,-0.2895898557738567,-0.28807094694944874,-0.2893526308787848,0.22367165650949183,0.0001331956929560672,-0.16593997961851917,0.035081433560680046
48030.0,-0.05833487436932964,0.004403305815345923,-0.28993750890571907,0.1755866194311913,-0.2899079976687874,-0.29090234633692724,-0.2893478474353419,0.19922235202756564,0.0001837803805182736,-0.0712212154258746,0.07603410764579883
48040.0,-0.05883782823232209,0.0057047008881364585,-0.290401553642057,0.1388716039877847,-0.28994243057649816,-0.2904004398312391,-0.2896162213416384,0.16701016678630154,0.00014017254874385665,-0.03052790839306295,0.053788832864550426
48050.0,-0.059466577685897234,0.006235682405142887,-0.2899918965465118,0.1213126715833369,-0.28980671718267037,-0.28907136815002654,-0.2898245973192517,0.11257697631070401,6.775586671041252e-05,-0.031698296526732096,0.016886536216110713
48060.0,-0.06019411169274978,0.0063240660393288906,-0.29003698028543656,0.117512034602681,-0.2898856172436378,-0.29012119125936164,-0.28989299221905607,0.07601037036255025,1.596814751179141e-05,-0.031360355029647805,0.001976904174355318
48070.0,-0.06091102604746383,0.00630571712010584,-0.29028802683438965,0.1213242037893172,-0.28988193214094143,-0.29065712991253434,-0.28980876051672844,0.06608493084206359,-5.727934762202975e-06,-0.01686496562891466,0.006525752374805191
48080.0,-0.06148180897040051,0.006238401217483447,-0.2900060930809629,0.1299468167179756,-0.28957496525624404,-0.29006765841433513,-0.28955340739560287,0.06846701422342599,-1.2872094285372761e-05,-0.0013119553115854064,0.011497100792726807
48090.0,-0.06184315517687705,0.0060510713619355005,-0.2893435385520474,0.1421101755063347,-0.2890675417073486,-0.28890107238523355,-0.289134196999027,0.07307978336210288,-1.9475454249503374e-05,0.005525895891221786,0.008404784883353174
48100.0,-0.062061743258544896,0.005756265210354773,-0.2887079441072399,0.1613468095386696,-0.2885766379045391,-0.28884840226977737,-0.2885953959228732,0.07694305624877047,-2.6839253413977284e-05,0.005000816360345375,0.0016241482924118779
48110.0,-0.06225939055030009,0.005436953910534338,-0.2880111095311913,0.1925384579873572,-0.2879827963057066,-0.28834045130595054,-0.2879904872014022,0.07883202407671837,-3.0451073694960867e-05,0.001757943460799854,-0.0028522089202536816
48120.0,-0.06251566471151879,0.0051531493937785645,-0.28727521611910023,0.2358042180973856,-0.2872797726080729,-0.2867615918236668,-0.2873610933435709,0.07745362243290575,-2.9119581141878736e-05,-0.001318471105674952,-0.0035457928750720156
48130.0,-0.06284461217988226,0.00491242008226798,-0.28671881198320015,0.2874790436568686,-0.2867235532270562,-0.28693853382120443,-0.2867285666934126,0.07408866561644618,-2.561222671507469e-05,-0.0028560252622156015,-0.0018524131636971082
48140.0,-0.06321525653439099,0.004693982160799974,-0.2861599077964386,0.3422895425816328,-0.2861082847689056,-0.28635372369355827,-0.28609028550702237,0.0723447647390027,-2.2068190972404184e-05,-0.002194987050496407,0.0008741223318401857
48150.0,-0.06359813402612113,0.004500952778170581,-0.28548740890973495,0.3921098216135927,-0.28540934628143194,-0.2851909193844973,-0.28543097779164955,0.07326303205768338,-1.7808184893748857e-05,0.000939954793462032,0.0037983492492623247
48160.0,-0.06399776510256075,0.004379161561264037,-0.28485797749720093,0.4275808594071355,-0.2847620372188978,-0.2849522050028238,-0.28473512432781506,0.07739951141544833,-1.1665327397595104e-05,0.006352638348461969,0.005458189384002626
48170.0,-0.06443309163528327,0.004353928502488138,-0.2841940656778179,0.4379999042458813,-0.28405828106177733,-0.2841152653152563,-0.28399428530459725,0.08820846895709088,-4.354988238278632e-06,0.01150703842213944,0.0035335922902260553
48180.0,-0.06489986197332093,0.004392347084688218,-0.2832805624510178,0.4131157061751493,-0.28331502022220145,-0.2835044300486169,-0.2832257719666349,0.10292082650869179,3.1729259526787443e-06,0.010624552868471061,-0.002823122953781122
48190.0,-0.06534724739237353,0.0044876112964466934,-0.28217267030632515,0.3505267225953136,-0.2825213984072963,-0.2821925800163365,-0.2824942610344422,0.10709795495416237,1.2076617565924298e-05,2.6878950513172656e-06,-0.009996706836269504
48200.0,-0.06569152785072208,0.004714041890854366,-0.2813171890284017,0.2643483840777469,-0.2818807519369951,-0.28092149291767293,-0.2818995582140131,0.09091128268879356,2.346079277332423e-05,-0.014452881858361345,-0.010994758173441695
48210.0,-0.06589266799019597,0.005112265503201881,-0.2809308860418393,0.181173258696611,-0.28160157963034027,-0.28129098796585666,-0.2815343904857821,0.06575724147874805,3.566857594489356e-05,-0.019111882730624127,-0.0018855444539990374
48220.0,-0.06600056567401427,0.005616818080456748,-0.2807453675584918,0.1173520023961933,-0.28150121306898707,-0.2810833189092741,-0.28145772483386045,0.056080258179097744,4.826105429729488e-05,-0.00538206357982361,0.012556455073699017
48230.0,-0.0660731038239778,0.006231243519466571,-0.28090042742383453,0.0760539768842986,-0.28162212946911447,-0.2804453443587219,-0.28168951474850146,0.07781227512493186,6.701472791740087e-05,0.020120202793271334,0.021352558744653836
48240.0,-0.06609172421147427,0.007153171352343995,-0.28178808740134115,0.0533743812789345,-0.28219538171533853,-0.2816604158362392,-0.28219139157923234,0.12390799742298408,9.795900941215946e-05,0.03990273381737307,0.01686758254630178
48250.0,-0.0660069969488337,0.008536079186780454,-0.2829589737169702,0.0428788103675659,-0.28298316969557835,-0.283558103427182,-0.28285657757091043,0.1686898237244435,0.00013570435293475504,0.04072919799727878,0.0018912017672295177
48260.0,-0.06583344542548636,0.010247391789253876,-0.28376817347000133,0.0388374633282807,-0.2835985028460764,-0.28367945063594335,-0.28355240923104075,0.19118671426112824,0.00016438449759419158,0.024324385280083724,-0.013075826681087479
48270.0,-0.06570438066877107,0.012005271885472934,-0.2844585053912116,0.0377212483776317,-0.2841691817643776,-0.28391628484816767,-0.28417341975512106,0.19070847907662933,0.0001728235410252788,0.003417627035567825,-0.019116775337876542
48280.0,-0.06583679074118284,0.013622111302781657,-0.2852382482904275,0.0388761038943072,-0.2847910624845429,-0.28537691706219215,-0.28465414459323474,0.1787996429678656,0.00016482890815129017,-0.010741854740230757,-0.01501235314101974
48290.0,-0.06634427034891117,0.015082817994183428,-0.2855015983961638,0.0441031211580228,-0.2851894797520023,-0.28588399860181557,-0.28498626319340375,0.16580459499757652,0.00015219325707439398,-0.015052984902398793,-0.005313108870851475
48300.0,-0.06710720086431209,0.01646833019402834,-0.28497780342349316,0.0573361501129108,-0.2853397246609761,-0.2849602943037232,-0.28527287663757356,0.15535359646411953,0.0001395367500204264,-0.010820449014657283,0.004872176238632883
48310.0,-0.0679247742119237,0.017737429268605512,-0.28449796107956365,0.0842685007079356,-0.28564962899993274,-0.28438620335312526,-0.28573376007901197,0.15152936097547043,0.00011952391017668791,0.0008224245020104826,0.011803900588044728
48320.0,-0.06870656154564664,0.01863791269621661,-0.2851058341858353,0.1309391294180139,-0.28649058057876575,-0.2849867701819174,-0.28659328514813276,0.1662459828186162,8.50861187913176e-05,0.015837256207504636,0.012538130653870714
48330.0,-0.06947068640893837,0.019007154039404936,-0.2870024243647662,0.199940138521065,-0.2879648547702775,-0.2869633099746929,-0.28793917037612216,0.19924659201412429,4.263732673515912e-05,0.024517189554948318,0.006731377059399056
48340.0,-0.0702470752961078,0.019010213796337702,-0.2894205793784773,0.2827059261609616,-0.2898630974024666,-0.2898172684599125,-0.28969496156211655,0.22461015088490235,6.6966721348874336e-06,0.02090377061303538,-0.0007914324724413399
48350.0,-0.07097603630366417,0.018871649694384394,-0.2915388799667217,0.3530992818561589,-0.29183473748970845,-0.2917424320861549,-0.2917238681742256,0.22818006623630857,-1.6551412504935678e-05,0.013016291961393367,-0.0035781535038334456
48360.0,-0.07148986061895048,0.018588829109097857,-0.2934908861311194,0.3867081743882794,-0.29387187087571476,-0.29327439007937395,-0.29393144212473904,0.2330689375726976,-3.243174613101117e-05,0.012753248041219719,-0.0014929665693041428
48370.0,-0.07167393791047588,0.018092161554606,-0.29597577871376546,0.3771279899224963,-0.296144945683267,-0.2956344895866426,-0.2962540317696404,0.25766090468150704,-4.668424512314409e-05,0.016925629043371065,-0.0013087954398181647
48380.0,-0.07161921368493292,0.017444766835844984,-0.29897990924779555,0.3337913801927217,-0.29859445491384085,-0.2991532552825868,-0.29858020599004004,0.2792890373009616,-6.119889957863992e-05,0.011325788592892887,-0.006868926787688529
48390.0,-0.07156671046504508,0.01668599025808497,-0.30165649408810336,0.2780196962069602,-0.3008188923275399,-0.3019765381640909,-0.30073748243794907,0.26940117593357743,-8.02139015012598e-05,-0.006340362436153482,-0.012662620739097739
48400.0,-0.07175683532586206,0.015661630971288077,-0.3035446521812928,0.2297190308660541,-0.30258309866901856,-0.303250599631949,-0.3025671705856089,0.2378941529474249,-0.0001093070579399889,-0.02152503331444676,-0.011272454162478445
48410.0,-0.07227544303550389,0.014220439574018034,-0.30493743378365146,0.1967561209411492,-0.3040298289893296,-0.3045663782405045,-0.30399266534705566,0.21323248192740615,-0.00014396777212013427,-0.023454463684561635,-0.004381522221156826
48420.0,-0.07300327938781735,0.01247373018725875,-0.30587579687172506,0.1784114506806991,-0.30521022820238525,-0.3061155564532367,-0.305037168376984,0.20046137329840244,-0.00016673227608725863,-0.018793806662609585,-0.0010988237520560588
48430.0,-0.07379754945077012,0.01076399890181038,-0.30603177777030854,0.1694054452608534,-0.306029887386166,-0.3064678878149832,-0.305838813470236,0.1850546520011042,-0.00016268175557583776,-0.02027212873230002,-0.00483408923569367
48440.0,-0.0746649204976801,0.009438012689121797,-0.30585953833665475,0.1622032430741098,-0.3067252342361346,-0.3053401143151341,-0.3066646012067674,0.16137561212861784,-0.00013656091710620056,-0.028038786796798488,-0.00480908639223267
48450.0,-0.07568498852255374,0.008553050096329786,-0.3063748191454595,0.1481635307488308,-0.30797343868909494,-0.30602663794438645,-0.30787164722523475,0.13996949397940553,-0.00010644826675150364,-0.0225536838793006,0.016188488539965337
48460.0,-0.07684246488326812,0.007885682512758356,-0.30760437626297554,0.1222752176589278,-0.3100226371576919,-0.30883346774523757,-0.3098440347245913,0.14962450721728243,-7.33890390601068e-05,0.026655157659303083,0.06065299117096868
48470.0,-0.07792848447628326,0.007596007034765051,-0.30939913125599916,0.0916374363560532,-0.3127349992084922,-0.30981511484206425,-0.31294445119058506,0.2505096743163483,-5.448581617575272e-06,0.13088601125928953,0.09941088286076635
48480.0,-0.07859102602701884,0.008600434604795508,-0.31333029613042696,0.0690933979624657,-0.31673465517443844,-0.31243486722267905,-0.31738779491157887,0.49437042743457665,0.0001277263489576675,0.24246150893961166,0.08435813621179988
48490.0,-0.07863704304181317,0.011613387327465948,-0.32090151643492676,0.0663785344227831,-0.32242351518567314,-0.3211714710081419,-0.3229677605193898,0.8128433030203445,0.0002996380400812947,0.2621679977014175,-0.0034897966761809583
48500.0,-0.07825520645846894,0.016110445362381386,-0.33096172507937327,0.0933427695760262,-0.3286741869380698,-0.33043426064167325,-0.3288446948712942,0.9960658605901991,0.0004230809947208663,0.1319877686386366,-0.11406705326304259
48510.0,-0.07780464473607673,0.020570300038933675,-0.3401477670215553,0.15634388350845,-0.3340995193050124,-0.3395955809180788,-0.3337120978851555,0.8896726590728732,0.0004149738488917214,-0.07140787988381087,-0.15757529458846434
48520.0,-0.07751953344628607,0.023361466427649684,-0.34441758363005426,0.2533178551163836,-0.3370971032186031,-0.34575769836755843,-0.3363782230696679,0.6151208742114755,0.00026851180691824444,-0.18616689742873557,-0.09444675864633255
48530.0,-0.07744380292398818,0.02379318567839318,-0.34206952208546704,0.3653005034371056,-0.33658150948400817,-0.34158749125105337,-0.3364071622638397,0.4575718317122494,6.469572701372444e-05,-0.13963580487739824,0.013383248003064323
48540.0,-0.07749004217113553,0.02263265142734566,-0.3358779852726283,0.4638223333731626,-0.33386093608635814,-0.33457268064577,-0.33432940534600225,0.49823583944626715,-8.766154193136327e-05,-0.03150122719960937,0.06376859655596394
48550.0,-0.07755144077078209,0.021239382704161917,-0.3297669739111176,0.5377420446323748,-0.33066471385869145,-0.3300630453074126,-0.33126500124422387,0.5434693537890158,-0.00012961997330271347,-0.0051774906493605955,0.024524450039860465
48560.0,-0.07759168664728441,0.0205068009576879,-0.3254213593645707,0.5854244584923133,-0.3277276781278451,-0.3259999147609922,-0.3283016924577583,0.44009951004109393,-7.975080483638154e-05,-0.07870848662011788,-0.03875903997726492
48570.0,-0.07764399847580152,0.020624741675314414,-0.3233386152138521,0.6026747676145779,-0.32554183917410645,-0.3230949511302811,-0.3260537305294468,0.24947071550326808,2.123368783928071e-08,-0.14939389250390547,-0.044774077791566363
48580.0,-0.07773286386454482,0.02126436545891197,-0.32367376996675423,0.5834912312222708,-0.32435338849237505,-0.3230229493207808,-0.32452440582463005,0.10819746174499136,5.540264616016688e-05,-0.12888083683964552,0.016312212745811613
48590.0,-0.07772418211358105,0.021950913361293175,-0.3249390369717891,0.5304887326183724,-0.3236574140270816,-0.32538548191591454,-0.32323985309531234,0.0854056849608911,6.646459911371265e-05,-0.024524177253883693,0.08330644383872716
48600.0,-0.07729460011830676,0.022371317612454953,-0.3243909210455846,0.4590694021839814,-0.3222969680361748,-0.32503104614944667,-0.32162566520314445,0.18268805220319834,4.4324200913347656e-05,0.08744462022530027,0.09238760496177932
48610.0,-0.07623859500957286,0.022454135137353066,-0.32089925403131736,0.3890537872874502,-0.31987734973444604,-0.3205192048406825,-0.31945797186737634,0.3420603854297429,1.2781682584165363e-05,0.1280742527377937,0.03561204270556693
48620.0,-0.07473830131261618,0.02232806043624511,-0.31592702079616497,0.333553726183885,-0.31716090739887864,-0.31589577098109733,-0.3170730227060518,0.43928278420274064,-9.293503174160089e-06,0.07454179913404384,-0.03669430643400835
48630.0,-0.07319258052761635,0.022166371496549195,-0.31173021470548135,0.29879534092955,-0.31499576444526356,-0.3120980788410105,-0.3151834499009529,0.39554197841691785,-1.6180577745240654e-05,-0.014946913594279049,-0.0639971346961556
48640.0,-0.07191797150173233,0.022053848685155943,-0.3101434504579762,0.2807287977738326,-0.3141114057415477,-0.30986723225676593,-0.31446086393492617,0.29570973330939926,-1.2883461363775399e-05,-0.05204957996318061,-0.03254596260911001
48650.0,-0.07100185033283996,0.021993677698671034,-0.3119526769000621,0.2708826384657035,-0.3149894282315967,-0.31196895310221345,-0.31516104824345753,0.2827239168347804,-7.1893394566053074e-06,-0.015202099059728719,0.012991298087528661
48660.0,-0.0703104103585074,0.021959420951283497,-0.31612904848801693,0.2629852643880092,-0.3171638730870358,-0.3163971944577266,-0.3170000639507321,0.35600959786264785,-3.6888402631225354e-06,0.02689749831293507,0.019978060723354084
48670.0,-0.06968319324608707,0.02192746924166107,-0.3205077632188488,0.2526344385461039,-0.3197102692714313,-0.3206464456104625,-0.3193403581481058,0.3847073806144006,-2.9628913113034305e-06,0.006002813682759514,-0.013832249418220435
48680.0,-0.06909128143285331,0.02188845511588147,-0.32341848929505157,0.2367519669988713,-0.3218873714526939,-0.3235909955480227,-0.32154957954055186,0.2995002209453877,-3.705015380675182e-06,-0.06090064015287276,-0.04293349111891876
48690.0,-0.0685660477426254,0.021842099076085645,-0.3245934479603006,0.2135392105463226,-0.3233771515869706,-0.3244357042345983,-0.32328457192948185,0.16689400344374627,-4.604645453958429e-06,-0.10214401076534455,-0.03169910887041101
48700.0,-0.0680943254051309,0.021791781891143624,-0.3249473253770751,0.1834388363288117,-0.32439334240825884,-0.3248104263808825,-0.3245300081711542,0.0831606053824366,-4.9284118109403315e-06,-0.08271134934532809,0.006642161248683543
48710.0,-0.06765068000283063,0.021744752444273714,-0.32554392188605663,0.1529627027258186,-0.32521796399880787,-0.32508912677242197,-0.3254285128949683,0.0690041564280718,-4.46090544329651e-06,-0.03469763728780803,0.0327344244034423
48720.0,-0.0672591169849831,0.021710348487658376,-0.32653021841878493,0.1347020689714103,-0.3260300394950324,-0.326684484189935,-0.3260903027476079,0.07632587115136034,-3.5014224294940417e-06,-0.00601952054029421,0.028396890667278497
48730.0,-0.06696182540429399,0.02169039950719525,-0.3271420095212479,0.1416367225672141,-0.3265628201196447,-0.3277470402964844,-0.3265398843764087,0.06342282587110977,-2.632107842380981e-06,-0.006729669695931141,0.009936560909544015
48740.0,-0.06674449200445935,0.021676901246409322,-0.3271285778345463,0.1795761976901724,-0.32666577047777134,-0.32648971324116194,-0.32678094808443303,0.03845357613831312,-1.7968610040366347e-06,-0.012360566583877715,0.0010079853690045893
48750.0,-0.06648622219931186,0.021673738883810932,-0.3270609841713055,0.2456911094151788,-0.3267561850942672,-0.32694891178667285,-0.3268454014177974,0.0320692212730361,4.1954040120390516e-07,-0.003131814644771984,0.005638035502006317
48760.0,-0.06598634612154568,0.021713394427663787,-0.3269881776915135,0.3278926656852844,-0.32675549151188826,-0.32741017388580596,-0.3267786085863331,0.05373886409685114,5.624568101073506e-06,0.014786743951606727,0.010918840523532713
48770.0,-0.0651333890154229,0.021829582670947253,-0.3266289861614191,0.4049566442676958,-0.3265146377267105,-0.3266343778867497,-0.32661708946643725,0.08545783901089436,1.2716469735634965e-05,0.02387209654918366,0.007752577498110313
48780.0,-0.0640325044171234,0.022007525852238134,-0.32635449732219135,0.4658896293593519,-0.3262095209854002,-0.3259972789311537,-0.3263711122781705,0.10494377547411886,1.6313577126416597e-05,0.019665660879619046,0.0009458815216299276
48790.0,-0.06289366430781916,0.022145542977711208,-0.32652210870011056,0.5144160496638434,-0.32595423028436704,-0.32626423149957023,-0.3259900660836896,0.11059437978619233,9.886386694996004e-06,0.014833646809546259,-0.0005891063967444581
48800.0,-0.06187311529884487,0.022081902253446528,-0.32649851492532994,0.547723960453666,-0.32553242323851894,-0.3268928261953884,-0.3253662208364416,0.12487774669350825,-7.597222851425095e-06,0.0204516708140268,0.0029079180143864224
48810.0,-0.0610283426982476,0.021744178158038828,-0.3253512524809603,0.5586701188191204,-0.3245853271247719,-0.3254218319527544,-0.32443606592779034,0.16268745181396965,-2.9183318851586262e-05,0.02963244897986954,0.00337177719236231
48820.0,-0.060311235947669684,0.021231373869965306,-0.3231817448929761,0.5471721831015867,-0.3232838645210261,-0.323222703732769,-0.3232962978816226,0.20097231250428177,-4.730297330838254e-05,0.02711699352407943,-0.0024423436337456675
48830.0,-0.059550171980434524,0.020630835066034286,-0.32110981120174065,0.5224419404161826,-0.3220163040328585,-0.3209333892457532,-0.32218723101699764,0.208454674323309,-6.316135681131257e-05,0.012838516445156725,-0.008047013825014488
48840.0,-0.05848076305060521,0.019851276169200002,-0.32019309885693764,0.4932931412628888,-0.3211857079831275,-0.3199776673644682,-0.3213299136114308,0.19741861566039942,-8.418529943384073e-05,0.00293405983821472,-0.007470850481493518
48850.0,-0.05693609019330807,0.018767444810278134,-0.32043904296512754,0.4628045300472989,-0.32084353376972136,-0.32049225560583294,-0.3207742854489183,0.20254382569117566,-0.00011072315861135676,0.004042841484240647,-0.004713455655415828
48860.0,-0.055041642695698986,0.017440121352081263,-0.3207969952093288,0.4257984426271271,-0.32066797609447417,-0.3209931077442567,-0.3204130519341961,0.2198020879543381,-0.0001288321550262882,0.002037718515745728,-0.006943489020700028
48870.0,-0.053206872576335155,0.01616059884289235,-0.32026587096089476,0.3777963336421707,-0.32038071592255035,-0.32074382031584214,-0.32015070833432896,0.2109273265800975,-0.00011953955088297371,-0.014054408028823339,-0.01175020757052261
48880.0,-0.051940783236381335,0.015334211667905842,-0.3191147901738486,0.3188042519917072,-0.3200053825375194,-0.3189986727855829,-0.3200447996210356,0.16564684320940384,-7.699757343718671e-05,-0.030728336171946924,-0.009495181191143051
48890.0,-0.051475791813309225,0.015178647573733803,-0.3187739926973967,0.2530775660399362,-0.32004970293897606,-0.31825212548816195,-0.32025556656892673,0.12647215716866264,-1.8566742804470447e-05,-0.02791120890606238,0.0016511664031313698
48900.0,-0.0515510543858475,0.015498578730667806,-0.3200369251324847,0.1892291019014994,-0.32080263075285625,-0.3200194546577113,-0.3208567316010297,0.12806653180997987,2.4062956181607204e-05,-0.009349429631885536,0.011359694815344493
48910.0,-0.05175267375445561,0.01583506369819736,-0.3219590738027519,0.1361566254878577,-0.32188947675044277,-0.32243003949791604,-0.32172954878420634,0.14336611235871266,2.64478614919042e-05,0.003178732631865679,0.010603134300292548
48920.0,-0.05189712420900668,0.015745743268078483,-0.3231982553176858,0.0982910555315744,-0.32279651712928514,-0.32348738416300915,-0.322659188339809,0.137233026594427,-1.194834202247711e-05,0.0010817569959907297,0.0025460433339219535
48930.0,-0.051990528460048174,0.015041591472296171,-0.323734917062215,0.0758388782735234,-0.3234414367081353,-0.323395176299892,-0.3234910615352123,0.12371537947525497,-6.741914990568038e-05,-0.005252916782369068,-0.0039234262569109585
48940.0,-0.05206870504541396,0.01391026976412448,-0.3244560426480575,0.0653484267471134,-0.3240802993690667,-0.3238035798868183,-0.32416285299962777,0.12111191413747643,-0.00010623981371608653,-0.008507547216551451,-0.005569604337182981
48950.0,-0.05218152394613862,0.012791909501548418,-0.3253376267539675,0.0622212343768923,-0.3247555312064945,-0.3259037701565549,-0.324640149901971,0.11378764039607776,-0.00010414986798259634,-0.011970625770406387,-0.004857785116484218
48960.0,-0.05241792353165094,0.012147760369521282,-0.3254631053084418,0.0624171276446732,-0.3250035749075489,-0.32594150400836397,-0.32490829612804545,0.092349760742259,-6.0553285526316106e-05,-0.016483649821592852,-0.0031809037891679035
48970.0,-0.05283701288151501,0.012187996406064177,-0.324967275035701,0.0642027558921138,-0.32491313122221815,-0.3241068847013192,-0.32502453908333556,0.07356766044287048,4.6632051572791785e-07,-0.016891237313164657,0.0005551553625178894
48980.0,-0.053388156114186895,0.012704874859332527,-0.3247781572393772,0.0664443607124437,-0.32505623676980777,-0.32491202459268287,-0.3251109657767932,0.06626726032038213,4.3991453155248703e-05,-0.010666491181090856,0.006317940436423675
48990.0,-0.05393719834222843,0.013229833018762176,-0.32491250492524304,0.0678657723882844,-0.32528270536536036,-0.3254430604551223,-0.3252807939719896,0.06443630215327346,4.521341276699613e-05,0.00044630526181440276,0.011232195896000873
