5.699045230434714171e-02,4.499732289309706784e-02,7.412723739742031748e-02,6.946504601308312044e-02,6.909377541048868088e-02,7.362954082864862915e-02,6.073288183908860660e-02,5.226390745106063856e-02,7.234488855990232892e-02,4.653767229734464411e-02,3.946107963356960957e-02,6.005435370785713878e-02,0.000000000000000000e+00,4.874108054275198831e-02,7.442998921949578461e-02,7.179579308246847313e-02,6.009454051046859285e-02,3.525721706878174461e-02,5.229188257427350855e-02,7.956746607960782369e-02,4.275237841811546646e-02,4.559840732813277148e-02,5.298719597642150003e-02,4.700239325529241563e-02,6.130091405191713527e-02,5.485156537092604478e-02
4.288986145358817531e-02,5.570022912579271346e-02,6.345827830851087648e-02,7.180565800560723133e-02,8.428414994056464271e-02,6.600111724113193190e-02,5.555602093059500840e-02,4.621001053067620018e-02,6.836546247510386087e-02,4.168885763679909540e-02,4.380449462471320415e-02,5.706914892716354049e-02,4.874108054275198831e-02,0.000000000000000000e+00,5.642822368946776718e-02,6.573173902053275341e-02,7.637908586702872593e-02,4.691911500991002154e-02,4.748883108948914744e-02,9.253644759056614544e-02,4.974740304425277759e-02,3.803747476668163652e-02,4.457289547266148760e-02,3.847825621645657723e-02,5.110258274287223651e-02,5.428537406500051621e-02
7.584720684171535054e-02,6.693527497127296777e-02,7.444193624211963012e-02,6.721849824990405731e-02,7.569209786851596733e-02,7.002195045460500589e-02,6.180083065111093010e-02,8.106411532501670014e-02,7.759641160971200713e-02,7.514047807826194914e-02,7.513933727322026634e-02,7.488177438365609118e-02,7.442998921949578461e-02,5.642822368946776718e-02,0.000000000000000000e+00,6.663152652096790418e-02,9.878591546987774974e-02,6.767097259066580384e-02,7.128133368312852824e-02,8.560199492691704382e-02,7.190639214881444641e-02,6.501578026515883457e-02,6.235379668963313138e-02,6.165709650006777343e-02,7.761890785960527672e-02,7.771003198954326563e-02
7.416427579893743183e-02,5.932208724898073438e-02,7.449210593702121352e-02,7.400318696951570241e-02,7.243974871772528024e-02,8.261672019328586414e-02,5.512371620891266116e-02,7.603866264458790380e-02,7.752373305090351496e-02,6.821329925863310606e-02,7.083876777899439370e-02,7.523837546781010632e-02,7.179579308246847313e-02,6.573173902053275341e-02,6.663152652096790418e-02,0.000000000000000000e+00,9.036996182752028706e-02,6.430099241436665336e-02,6.428319334260616802e-02,7.653086718498436358e-02,6.730007290793826868e-02,6.272843844425252113e-02,5.576524218054196291e-02,5.862274028633670392e-02,7.679031058463420267e-02,7.454543576837524554e-02
7.715515156986833822e-02,7.260648445501116655e-02,1.000020449816749757e-01,8.665164549090220714e-02,7.411668069502702627e-02,6.346647213463037229e-02,7.171156784344183410e-02,5.967913620969404059e-02,7.966376147837050947e-02,6.596587441179993516e-02,4.998465275324852353e-02,5.359833041341548893e-02,6.009454051046859285e-02,7.637908586702872593e-02,9.878591546987774974e-02,9.036996182752028706e-02,0.000000000000000000e+00,6.669037493216371792e-02,8.446513857874506093e-02,9.398427487495983335e-02,6.809667548435603679e-02,6.342786445879183832e-02,7.766175006771686151e-02,6.695104931378828561e-02,7.773195332293658666e-02,5.299115942954559649e-02
5.108103992208739424e-02,4.305803269119736626e-02,7.078354796398966808e-02,6.771520930867208632e-02,6.858204017579877521e-02,7.365393483850746215e-02,5.205805639260486367e-02,5.387131491709468145e-02,6.792171649590932059e-02,5.395560853948937197e-02,4.414616793610511708e-02,5.710966008221956408e-02,3.525721706878174461e-02,4.691911500991002154e-02,6.767097259066580384e-02,6.430099241436665336e-02,6.669037493216371792e-02,0.000000000000000000e+00,4.680603053475645287e-02,7.816034531115728656e-02,3.980616973099425360e-02,4.818763182901803638e-02,4.902920852939710028e-02,4.038115366224200725e-02,5.845090639746286509e-02,5.322817815405805203e-02
5.832064411819436189e-02,5.268519827582161114e-02,7.000601337971956717e-02,7.721273246960408398e-02,8.234011301559651663e-02,8.126445584751042228e-02,6.250370214842425332e-02,5.975029167184623541e-02,6.495947691023680470e-02,5.119236016490572028e-02,4.753746688175877061e-02,6.429672299572744554e-02,5.229188257427350855e-02,4.748883108948914744e-02,7.128133368312852824e-02,6.428319334260616802e-02,8.446513857874506093e-02,4.680603053475645287e-02,0.000000000000000000e+00,8.455744165153016023e-02,5.183568445079973774e-02,5.663071335678241530e-02,5.751928868069834666e-02,4.530163326336748841e-02,5.990657001928644670e-02,6.143286312773352936e-02
8.682796206041612508e-02,6.630731573421022595e-02,9.412659957673412403e-02,6.970625995810190989e-02,7.826920694411264312e-02,7.834818512408171787e-02,6.923301572182757879e-02,9.516445703048763416e-02,7.513863859884875596e-02,9.140925428063885472e-02,8.071572420665326653e-02,7.755837833160303396e-02,7.956746607960782369e-02,9.253644759056614544e-02,8.560199492691704382e-02,7.653086718498436358e-02,9.398427487495983335e-02,7.816034531115728656e-02,8.455744165153016023e-02,0.000000000000000000e+00,6.873501879609958398e-02,6.845740412324773094e-02,7.213224588562880402e-02,8.343792626702026261e-02,1.033587935731920260e-01,7.460587471850491093e-02
5.029881056237804626e-02,4.281999594108660406e-02,6.911571716823793066e-02,6.474348698431346694e-02,6.488424426351925567e-02,5.549151690116740920e-02,5.484022714741727811e-02,4.665442303450949291e-02,5.668486951056321554e-02,4.090349941140156154e-02,4.005247252324146967e-02,4.731631580016575078e-02,4.275237841811546646e-02,4.974740304425277759e-02,7.190639214881444641e-02,6.730007290793826868e-02,6.809667548435603679e-02,3.980616973099425360e-02,5.183568445079973774e-02,6.873501879609958398e-02,0.000000000000000000e+00,3.767373212966641099e-02,5.669442393474557335e-02,4.447847275257626326e-02,6.050648582603272707e-02,4.537879438443291613e-02
5.178043309094586266e-02,4.941698890277719525e-02,5.988950756978596301e-02,6.430764200468752634e-02,6.475569615921290823e-02,5.190318212093287392e-02,4.885802083687264957e-02,4.531791226010843665e-02,5.797922231618713590e-02,3.778860256492756059e-02,3.843353311998258526e-02,5.244951266169946280e-02,4.559840732813277148e-02,3.803747476668163652e-02,6.501578026515883457e-02,6.272843844425252113e-02,6.342786445879183832e-02,4.818763182901803638e-02,5.663071335678241530e-02,6.845740412324773094e-02,3.767373212966641099e-02,0.000000000000000000e+00,4.499233273248633147e-02,4.202064275698185608e-02,5.694217288897802237e-02,4.753874076086476302e-02
5.686875906176319662e-02,4.605888392993807978e-02,7.083212808127159477e-02,6.755761678037576490e-02,7.059256022156797095e-02,6.749839854893074920e-02,4.458968086368655936e-02,5.904946740238881109e-02,6.388348262946849654e-02,5.257316257490276395e-02,5.318206221187313232e-02,6.348901914086715892e-02,5.298719597642150003e-02,4.457289547266148760e-02,6.235379668963313138e-02,5.576524218054196291e-02,7.766175006771686151e-02,4.902920852939710028e-02,5.751928868069834666e-02,7.213224588562880402e-02,5.669442393474557335e-02,4.499233273248633147e-02,0.000000000000000000e+00,4.795666875062963574e-02,5.927401217561600877e-02,6.266794795727839706e-02
4.007099679462704234e-02,4.209943597387789949e-02,6.474709746237501673e-02,6.828973787058097156e-02,7.606661580161369618e-02,6.362767429089133397e-02,4.221858109507130308e-02,3.867295316498003260e-02,6.033065066932945253e-02,4.098048091180259145e-02,4.155169970144433761e-02,5.324017905967490943e-02,4.700239325529241563e-02,3.847825621645657723e-02,6.165709650006777343e-02,5.862274028633670392e-02,6.695104931378828561e-02,4.038115366224200725e-02,4.530163326336748841e-02,8.343792626702026261e-02,4.447847275257626326e-02,4.202064275698185608e-02,4.795666875062963574e-02,0.000000000000000000e+00,4.825629973652485055e-02,4.673605295551239158e-02
4.067882095429954659e-02,6.188327257014240856e-02,7.122854006945085470e-02,8.544870075240787455e-02,9.657051922438703029e-02,8.717436286420104929e-02,6.229137082126498526e-02,4.350454388248235771e-02,7.671799369821362402e-02,4.902278872676697069e-02,5.224045508505492652e-02,6.302412927854947333e-02,6.130091405191713527e-02,5.110258274287223651e-02,7.761890785960527672e-02,7.679031058463420267e-02,7.773195332293658666e-02,5.845090639746286509e-02,5.990657001928644670e-02,1.033587935731920260e-01,6.050648582603272707e-02,5.694217288897802237e-02,5.927401217561600877e-02,4.825629973652485055e-02,0.000000000000000000e+00,6.308196100559951280e-02
4.869001027441170748e-02,5.680031814259518808e-02,8.718842886209600407e-02,7.811660061495903640e-02,7.854101353980910694e-02,5.852386273573123576e-02,6.053677299257743255e-02,4.202787094615906271e-02,6.530157949582522658e-02,5.779949313031398916e-02,4.472052258542333347e-02,4.244743540207700921e-02,5.485156537092604478e-02,5.428537406500051621e-02,7.771003198954326563e-02,7.454543576837524554e-02,5.299115942954559649e-02,5.322817815405805203e-02,6.143286312773352936e-02,7.460587471850491093e-02,4.537879438443291613e-02,4.753874076086476302e-02,6.266794795727839706e-02,4.673605295551239158e-02,6.308196100559951280e-02,0.000000000000000000e+00
